ID flightNo intDepDate time dayInterval holiday tid price rate
4426 CZ324 20141231 13 5 weekday 1 770 low
4427 CZ323 20141231 21 5 weekday 1 947 low
4428 CZ324 20150101 13 6 holiday 1 770 low
4429 CZ323 20150101 21 6 holiday 1 720 low
4430 CZ324 20150102 13 7 holiday 1 711 low
4431 CZ323 20150102 21 7 holiday 1 650 low
4432 CZ324 20150103 13 8 holiday 1 1070 low
4433 CZ323 20150103 21 8 holiday 1 833 low
4434 CZ324 20150104 13 9 weekend 1 932 low
4435 CZ323 20150104 21 9 weekend 1 755 low
4436 CZ324 20141231 13 5 weekday 2 680 low
4437 CZ323 20141231 21 5 weekday 2 1020 low
4438 CZ324 20150101 13 6 holiday 2 719 low
4439 CZ323 20150101 21 6 holiday 2 580 low
4440 CZ324 20150102 13 7 holiday 2 770 low
4441 CZ323 20150102 21 7 holiday 2 650 low
4442 CZ324 20150103 13 8 holiday 2 1070 low
4443 CZ323 20150103 21 8 holiday 2 940 low
4444 CZ324 20150104 13 9 weekend 2 932 low
4445 CZ323 20150104 21 9 weekend 2 750 low
4446 CZ324 20141231 13 5 weekday 3 510 low
4447 CZ323 20141231 21 5 weekday 3 1020 low
4448 CZ324 20150101 13 6 holiday 3 430 low
4449 CZ323 20150101 21 6 holiday 3 580 low
4450 CZ324 20150102 13 7 holiday 3 430 low
4451 CZ323 20150102 21 7 holiday 3 650 low
4452 CZ324 20150103 13 8 holiday 3 1070 low
4453 CZ323 20150103 21 8 holiday 3 940 low
4454 CZ324 20150104 13 9 weekend 3 1020 low
4455 CZ323 20150104 21 9 weekend 3 650 low
4456 CZ324 20141231 13 4 weekday 1 510 low
4457 CZ323 20141231 21 4 weekday 1 950 low
4458 CZ324 20150101 13 5 holiday 1 430 low
4459 CZ323 20150101 21 5 holiday 1 580 low
4460 CZ324 20150102 13 6 holiday 1 690 low
4461 CZ323 20150102 21 6 holiday 1 650 low
4462 CZ324 20150103 13 7 holiday 1 1070 low
4463 CZ323 20150103 21 7 holiday 1 720 low
4464 CZ324 20150104 13 8 weekend 1 932 low
4465 CZ323 20150104 21 8 weekend 1 650 low
4466 CZ324 20150105 13 9 weekday 1 690 low
4467 CZ323 20150105 21 9 weekday 1 650 low
4468 CZ324 20141231 13 4 weekday 0 510 low
4469 CZ323 20141231 21 4 weekday 0 950 low
4470 CZ324 20150101 13 5 holiday 0 430 low
4471 CZ323 20150101 21 5 holiday 0 580 low
4472 CZ324 20150102 13 6 holiday 0 690 low
4473 CZ323 20150102 21 6 holiday 0 650 low
4474 CZ324 20150103 13 7 holiday 0 1070 low
4475 CZ323 20150103 21 7 holiday 0 720 low
4476 CZ324 20150104 13 8 weekend 0 932 low
4477 CZ323 20150104 21 8 weekend 0 650 low
4478 CZ324 20150105 13 9 weekday 0 690 low
4479 CZ323 20150105 21 9 weekday 0 650 low
4480 CZ324 20141231 13 4 weekday 3 510 low
4481 CZ323 20141231 21 4 weekday 3 950 low
4482 CZ324 20150101 13 5 holiday 3 430 low
4483 CZ323 20150101 21 5 holiday 3 650 low
4484 CZ324 20150102 13 6 holiday 3 430 low
4485 CZ323 20150102 21 6 holiday 3 650 low
4486 CZ324 20150103 13 7 holiday 3 1070 low
4487 CZ323 20150103 21 7 holiday 3 720 low
4488 CZ324 20150104 13 8 weekend 3 920 low
4489 CZ323 20150104 21 8 weekend 3 650 low
4490 CZ324 20150105 13 9 weekday 3 510 low
4491 CZ323 20150105 21 9 weekday 3 650 low
4492 CZ324 20141231 13 3 weekday 0 510 low
4493 CZ323 20141231 21 3 weekday 0 947 low
4494 CZ324 20150101 13 4 holiday 0 430 low
4495 CZ323 20150101 21 4 holiday 0 580 low
4496 CZ324 20150102 13 5 holiday 0 430 low
4497 CZ323 20150102 21 5 holiday 0 650 low
4498 CZ324 20150103 13 6 holiday 0 1150 low
4499 CZ323 20150103 21 6 holiday 0 940 low
4500 CZ324 20150104 13 7 weekend 0 920 low
4501 CZ323 20150104 21 7 weekend 0 650 low
4502 CZ324 20150105 13 8 weekday 0 510 low
4503 CZ323 20150105 21 8 weekday 0 580 low
4504 CZ324 20150106 13 9 weekday 0 782 low
4505 CZ323 20150106 21 9 weekday 0 650 low
4506 CZ324 20141231 13 3 weekday 1 690 low
4507 CZ323 20141231 21 3 weekday 1 947 low
4508 CZ324 20150101 13 4 holiday 1 770 low
4509 CZ323 20150101 21 4 holiday 1 650 low
4510 CZ324 20150102 13 5 holiday 1 690 low
4511 CZ323 20150102 21 5 holiday 1 650 low
4512 CZ324 20150103 13 6 holiday 1 1150 low
4513 CZ323 20150103 21 6 holiday 1 1090 low
4514 CZ324 20150104 13 7 weekend 1 920 low
4515 CZ323 20150104 21 7 weekend 1 650 low
4516 CZ324 20150105 13 8 weekday 1 690 low
4517 CZ323 20150105 21 8 weekday 1 650 low
4518 CZ324 20150106 13 9 weekday 1 782 low
4519 CZ323 20150106 21 9 weekday 1 650 low
4520 CZ323 20141231 21 3 weekday 2 1106 low
4521 CZ324 20141231 13 3 weekday 2 690 low
4522 CZ324 20150101 13 4 holiday 2 430 low
4523 CZ323 20150101 21 4 holiday 2 650 low
4524 CZ324 20150102 13 5 holiday 2 430 low
4525 CZ323 20150102 21 5 holiday 2 650 low
4526 CZ324 20150103 13 6 holiday 2 1300 high
4527 CZ323 20150103 21 6 holiday 2 720 low
4528 CZ324 20150104 13 7 weekend 2 1150 low
4529 CZ323 20150104 21 7 weekend 2 650 low
4530 CZ324 20150105 13 8 weekday 2 690 low
4531 CZ323 20150105 21 8 weekday 2 650 low
4532 CZ324 20150106 13 9 weekday 2 510 low
4533 CZ323 20150106 21 9 weekday 2 650 low
4534 CZ323 20141231 21 3 weekday 3 1106 low
4535 CZ324 20141231 13 3 weekday 3 690 low
4536 CZ324 20150101 13 4 holiday 3 430 low
4537 CZ323 20150101 21 4 holiday 3 580 low
4538 CZ324 20150102 13 5 holiday 3 430 low
4539 CZ323 20150102 21 5 holiday 3 650 low
4540 CZ324 20150103 13 6 holiday 3 1300 high
4541 CZ323 20150103 21 6 holiday 3 720 low
4542 CZ324 20150104 13 7 weekend 3 1020 low
4543 CZ323 20150104 21 7 weekend 3 650 low
4544 CZ324 20150105 13 8 weekday 3 510 low
4545 CZ323 20150105 21 8 weekday 3 580 low
4546 CZ324 20150106 13 9 weekday 3 510 low
4547 CZ323 20150106 21 9 weekday 3 650 low
4548 CZ323 20141231 21 2 weekday 0 1110 low
4549 CZ324 20141231 13 2 weekday 0 510 low
4550 CZ323 20150101 21 3 holiday 0 650 low
4551 CZ324 20150101 13 3 holiday 0 430 low
4552 CZ324 20150102 13 4 holiday 0 430 low
4553 CZ323 20150102 21 4 holiday 0 650 low
4554 CZ324 20150103 13 5 holiday 0 1690 high
4555 CZ323 20150103 21 5 holiday 0 720 low
4556 CZ324 20150104 13 6 weekend 0 1300 high
4557 CZ323 20150104 21 6 weekend 0 1090 low
4558 CZ324 20150105 13 7 weekday 0 690 low
4559 CZ323 20150105 21 7 weekday 0 870 low
4560 CZ324 20150106 13 8 weekday 0 510 low
4561 CZ323 20150106 21 8 weekday 0 1090 low
4562 CZ324 20150107 13 9 weekday 0 510 low
4563 CZ323 20150107 21 9 weekday 0 810 low
4564 CZ323 20141231 21 2 weekday 1 1110 low
4565 CZ324 20141231 13 2 weekday 1 690 low
4566 CZ323 20150101 21 3 holiday 1 650 low
4567 CZ324 20150101 13 3 holiday 1 690 low
4568 CZ324 20150102 13 4 holiday 1 430 low
4569 CZ323 20150102 21 4 holiday 1 650 low
4570 CZ324 20150103 13 5 holiday 1 1690 high
4571 CZ323 20150103 21 5 holiday 1 720 low
4572 CZ324 20150104 13 6 weekend 1 932 low
4573 CZ323 20150104 21 6 weekend 1 1090 low
4574 CZ324 20150105 13 7 weekday 1 690 low
4575 CZ323 20150105 21 7 weekday 1 870 low
4576 CZ324 20150106 13 8 weekday 1 510 low
4577 CZ323 20150106 21 8 weekday 1 650 low
4578 CZ324 20150107 13 9 weekday 1 690 low
4579 CZ323 20150107 21 9 weekday 1 870 low
4580 CZ323 20141231 21 2 weekday 2 1082 low
4581 CZ324 20141231 13 2 weekday 2 507 low
4582 CZ323 20150101 21 3 holiday 2 572 low
4583 CZ324 20150101 13 3 holiday 2 428 low
4584 CZ324 20150102 13 4 holiday 2 428 low
4585 CZ323 20150102 21 4 holiday 2 650 low
4586 CZ324 20150103 13 5 holiday 2 1317 high
4587 CZ323 20150103 21 5 holiday 2 720 low
4588 CZ324 20150104 13 6 weekend 2 932 low
4589 CZ323 20150104 21 6 weekend 2 650 low
4590 CZ324 20150105 13 7 weekday 2 507 low
4591 CZ323 20150105 21 7 weekday 2 572 low
4592 CZ324 20150106 13 8 weekday 2 507 low
4593 CZ323 20150106 21 8 weekday 2 650 low
4594 CZ324 20150107 13 9 weekday 2 507 low
4595 CZ323 20150107 21 9 weekday 2 880 low
4596 CZ323 20141231 21 2 weekday 3 1539 high
4597 CZ324 20141231 13 2 weekday 3 503 low
4598 CZ324 20150101 13 3 holiday 3 424 low
4599 CZ323 20150101 21 3 holiday 3 572 low
4600 CZ324 20150102 13 4 holiday 3 424 low
4601 CZ323 20150102 21 4 holiday 3 650 low
4602 CZ324 20150103 13 5 holiday 3 1177 low
4603 CZ323 20150103 21 5 holiday 3 720 low
4604 CZ324 20150104 13 6 weekend 3 932 low
4605 CZ323 20150104 21 6 weekend 3 723 low
4606 CZ324 20150105 13 7 weekday 3 503 low
4607 CZ323 20150105 21 7 weekday 3 572 low
4608 CZ324 20150106 13 8 weekday 3 503 low
4609 CZ323 20150106 21 8 weekday 3 1090 low
4610 CZ324 20150107 13 9 weekday 3 503 low
4611 CZ323 20150107 21 9 weekday 3 880 low
4612 CZ323 20141231 21 1 weekday 0 1550 high
4613 CZ324 20141231 13 1 weekday 0 504 low
4614 CZ323 20150101 21 2 holiday 0 574 low
4615 CZ324 20150101 13 2 holiday 0 425 low
4616 CZ324 20150102 13 3 holiday 0 1667 high
4617 CZ323 20150102 21 3 holiday 0 650 low
4618 CZ324 20150103 13 4 holiday 0 1177 low
4619 CZ323 20150103 21 4 holiday 0 720 low
4620 CZ324 20150104 13 5 weekend 0 1667 high
4621 CZ323 20150104 21 5 weekend 0 891 low
4622 CZ324 20150105 13 6 weekday 0 504 low
4623 CZ323 20150105 21 6 weekday 0 574 low
4624 CZ324 20150106 13 7 weekday 0 504 low
4625 CZ323 20150106 21 7 weekday 0 1090 low
4626 CZ324 20150107 13 8 weekday 0 504 low
4627 CZ323 20150107 21 8 weekday 0 883 low
4628 CZ324 20150108 13 9 weekday 0 504 low
4629 CZ323 20150108 21 9 weekday 0 659 low
4630 CZ323 20141231 21 1 weekday 1 1550 high
4631 CZ324 20141231 13 1 weekday 1 504 low
4632 CZ323 20150101 21 2 holiday 1 574 low
4633 CZ324 20150101 13 2 holiday 1 425 low
4634 CZ323 20150102 21 3 holiday 1 650 low
4635 CZ324 20150102 13 3 holiday 1 425 low
4636 CZ323 20150103 21 4 holiday 1 720 low
4637 CZ324 20150103 13 4 holiday 1 1174 low
4638 CZ324 20150104 13 5 weekend 1 920 low
4639 CZ323 20150104 21 5 weekend 1 728 low
4640 CZ324 20150105 13 6 weekday 1 504 low
4641 CZ323 20150105 21 6 weekday 1 574 low
4642 CZ324 20150106 13 7 weekday 1 504 low
4643 CZ323 20150106 21 7 weekday 1 660 low
4644 CZ324 20150107 13 8 weekday 1 504 low
4645 CZ323 20150107 21 8 weekday 1 657 low
4646 CZ324 20150108 13 9 weekday 1 504 low
4647 CZ323 20150108 21 9 weekday 1 657 low
4648 CZ323 20141231 21 1 weekday 2 1475 high
4649 CZ324 20141231 13 1 weekday 2 503 low
4650 CZ323 20150101 21 2 holiday 2 572 low
4651 CZ324 20150101 13 2 holiday 2 424 low
4652 CZ323 20150102 21 3 holiday 2 572 low
4653 CZ324 20150102 13 3 holiday 2 690 low
4654 CZ324 20150103 13 4 holiday 2 1160 low
4655 CZ323 20150103 21 4 holiday 2 720 low
4656 CZ324 20150104 13 5 weekend 2 1628 high
4657 CZ323 20150104 21 5 weekend 2 572 low
4658 CZ324 20150105 13 6 weekday 2 503 low
4659 CZ323 20150105 21 6 weekday 2 572 low
4660 CZ324 20150106 13 7 weekday 2 503 low
4661 CZ323 20150106 21 7 weekday 2 572 low
4662 CZ324 20150107 13 8 weekday 2 503 low
4663 CZ323 20150107 21 8 weekday 2 572 low
4664 CZ324 20150108 13 9 weekday 2 503 low
4665 CZ323 20150108 21 9 weekday 2 572 low
4666 CZ323 20141231 21 1 weekday 3 1524 high
4667 CZ324 20141231 13 1 weekday 3 744 low
4668 CZ323 20150101 21 2 holiday 3 569 low
4669 CZ324 20150101 13 2 holiday 3 420 low
4670 CZ323 20150102 21 3 holiday 3 569 low
4671 CZ324 20150102 13 3 holiday 3 1622 high
4672 CZ324 20150103 13 4 holiday 3 1622 high
4673 CZ323 20150103 21 4 holiday 3 716 low
4674 CZ324 20150104 13 5 weekend 3 1591 high
4675 CZ323 20150104 21 5 weekend 3 865 low
4676 CZ324 20150105 13 6 weekday 3 430 low
4677 CZ323 20150105 21 6 weekday 3 580 low
4678 CZ324 20150106 13 7 weekday 3 499 low
4679 CZ323 20150106 21 7 weekday 3 580 low
4680 CZ324 20150107 13 8 weekday 3 430 low
4681 CZ323 20150107 21 8 weekday 3 580 low
4682 CZ324 20150108 13 9 weekday 3 430 low
4683 CZ323 20150108 21 9 weekday 3 720 low
4684 CZ323 20141231 21 0 weekday 0 1554 high
4685 CZ324 20141231 13 0 weekday 0 766 low
4686 CZ323 20150101 21 1 holiday 0 574 low
4687 CZ324 20150101 13 1 holiday 0 425 low
4688 CZ323 20150102 21 2 holiday 0 574 low
4689 CZ324 20150102 13 2 holiday 0 920 low
4690 CZ323 20150103 21 3 holiday 0 720 low
4691 CZ324 20150103 13 3 holiday 0 1653 high
4692 CZ324 20150104 13 4 weekend 0 1653 high
4693 CZ323 20150104 21 4 weekend 0 870 low
4694 CZ324 20150105 13 5 weekday 0 430 low
4695 CZ323 20150105 21 5 weekday 0 870 low
4696 CZ324 20150106 13 6 weekday 0 430 low
4697 CZ323 20150106 21 6 weekday 0 870 low
4698 CZ324 20150107 13 7 weekday 0 669 low
4699 CZ323 20150107 21 7 weekday 0 870 low
4700 CZ324 20150108 13 8 weekday 0 669 low
4701 CZ323 20150108 21 8 weekday 0 870 low
4702 CZ324 20150109 13 9 weekend 0 770 low
4703 CZ323 20150109 21 9 weekend 0 870 low
4704 CZ323 20141231 21 0 weekday 1 1560 high
4705 CZ324 20141231 13 0 weekday 1 766 low
4706 CZ323 20150101 21 1 holiday 1 574 low
4707 CZ324 20150101 13 1 holiday 1 690 low
4708 CZ323 20150102 21 2 holiday 1 574 low
4709 CZ324 20150102 13 2 holiday 1 908 low
4710 CZ324 20150103 13 3 holiday 1 1651 high
4711 CZ323 20150103 21 3 holiday 1 711 low
4712 CZ324 20150104 13 4 weekend 1 1642 high
4713 CZ323 20150104 21 4 weekend 1 859 low
4714 CZ324 20150105 13 5 weekday 1 430 low
4715 CZ323 20150105 21 5 weekday 1 859 low
4716 CZ324 20150106 13 6 weekday 1 669 low
4717 CZ323 20150106 21 6 weekday 1 859 low
4718 CZ324 20150107 13 7 weekday 1 669 low
4719 CZ323 20150107 21 7 weekday 1 859 low
4720 CZ324 20150108 13 8 weekday 1 669 low
4721 CZ323 20150108 21 8 weekday 1 859 low
4722 CZ324 20150109 13 9 weekend 1 760 low
4723 CZ323 20150109 21 9 weekend 1 859 low
4724 CZ323 20141231 21 0 weekday 2 1536 high
4725 CZ324 20141231 13 0 weekday 2 920 low
4726 CZ323 20150101 21 1 holiday 2 630 low
4727 CZ324 20150101 13 1 holiday 2 1624 high
4728 CZ323 20150102 21 2 holiday 2 569 low
4729 CZ324 20150102 13 2 holiday 2 1609 high
4730 CZ323 20150103 21 3 holiday 2 720 low
4731 CZ324 20150103 13 3 holiday 2 1609 high
4732 CZ323 20150104 21 4 weekend 2 870 low
4733 CZ324 20150104 13 4 weekend 2 1690 high
4734 CZ324 20150105 13 5 weekday 2 430 low
4735 CZ323 20150105 21 5 weekday 2 870 low
4736 CZ324 20150106 13 6 weekday 2 430 low
4737 CZ323 20150106 21 6 weekday 2 870 low
4738 CZ324 20150107 13 7 weekday 2 661 low
4739 CZ323 20150107 21 7 weekday 2 936 low
4740 CZ324 20150108 13 8 weekday 2 667 low
4741 CZ323 20150108 21 8 weekday 2 936 low
4742 CZ324 20150109 13 9 weekend 2 767 low
4743 CZ323 20150109 21 9 weekend 2 1090 low
4744 CZ323 20150101 21 1 holiday 3 1280 high
4745 CZ324 20150101 13 1 holiday 3 1637 high
4746 CZ323 20150102 21 2 holiday 3 569 low
4747 CZ324 20150102 13 2 holiday 3 934 low
4748 CZ323 20150103 21 3 holiday 3 933 low
4749 CZ324 20150103 13 3 holiday 3 1690 high
4750 CZ323 20150104 21 4 weekend 3 933 low
4751 CZ324 20150104 13 4 weekend 3 1690 high
4752 CZ324 20150105 13 5 weekday 3 430 low
4753 CZ323 20150105 21 5 weekday 3 933 low
4754 CZ323 20151230 21 0 weekday 3 1910 high
4755 CZ323 20151231 21 1 weekday 3 1910 high
4756 CZ324 20151231 13 1 weekday 3 960 low
4757 CZ323 20160101 21 2 holiday 3 1450 high
4758 CZ324 20160101 13 2 holiday 3 1530 high
4759 CZ323 20160102 21 3 holiday 3 1450 high
4760 CZ324 20160102 13 3 holiday 3 763 low
4761 CZ323 20160103 21 4 holiday 3 1450 high
4762 CZ324 20160103 13 4 holiday 3 1910 high
4763 CZ323 20160104 21 5 weekday 3 1450 high
4764 CZ324 20160104 13 5 weekday 3 960 low
4765 CZ323 20160105 21 6 weekday 3 1450 high
4766 CZ324 20160105 13 6 weekday 3 960 low
4767 CZ323 20160106 21 7 weekday 3 1450 high
4768 CZ324 20160106 13 7 weekday 3 960 low
4769 CZ323 20160107 21 8 weekday 3 1450 high
4770 CZ324 20160107 13 8 weekday 3 960 low
4771 CZ323 20160108 21 9 weekend 3 1450 high
4772 CZ324 20160108 13 9 weekend 3 1150 low
4773 CZ323 20151231 21 0 weekday 0 1910 high
4774 CZ324 20151231 13 0 weekday 0 1720 high
4775 CZ323 20160101 21 1 holiday 0 1450 high
4776 CZ324 20160101 13 1 holiday 0 1530 high
4777 CZ323 20160102 21 2 holiday 0 1450 high
4778 CZ324 20160102 13 2 holiday 0 760 low
4779 CZ323 20160103 21 3 holiday 0 1450 high
4780 CZ324 20160103 13 3 holiday 0 1910 high
4781 CZ323 20160104 21 4 weekday 0 1450 high
4782 CZ324 20160104 13 4 weekday 0 1150 low
4783 CZ323 20160105 21 5 weekday 0 1450 high
4784 CZ324 20160105 13 5 weekday 0 960 low
4785 CZ323 20160106 21 6 weekday 0 1450 high
4786 CZ324 20160106 13 6 weekday 0 960 low
4787 CZ323 20160107 21 7 weekday 0 1450 high
4788 CZ324 20160107 13 7 weekday 0 960 low
4789 CZ323 20160108 21 8 weekend 0 1450 high
4790 CZ324 20160108 13 8 weekend 0 1150 low
4791 CZ323 20160109 21 9 weekend 0 1090 low
4792 CZ324 20160109 13 9 weekend 0 960 low
4793 CZ323 20151231 21 0 weekday 1 1910 high
4794 CZ324 20151231 13 0 weekday 1 1720 high
4795 CZ323 20160101 21 1 holiday 1 1450 high
4796 CZ324 20160101 13 1 holiday 1 1530 high
4797 CZ323 20160102 21 2 holiday 1 1450 high
4798 CZ324 20160102 13 2 holiday 1 764 low
4799 CZ323 20160103 21 3 holiday 1 1360 high
4800 CZ324 20160103 13 3 holiday 1 1910 high
4801 CZ323 20160104 21 4 weekday 1 1450 high
4802 CZ324 20160104 13 4 weekday 1 1150 low
4803 CZ323 20160105 21 5 weekday 1 1450 high
4804 CZ324 20160105 13 5 weekday 1 960 low
4805 CZ323 20160106 21 6 weekday 1 1450 high
4806 CZ324 20160106 13 6 weekday 1 960 low
4807 CZ323 20160107 21 7 weekday 1 1450 high
4808 CZ324 20160107 13 7 weekday 1 960 low
4809 CZ323 20160105 21 5 weekday 2 1450 high
4810 CZ324 20160105 13 5 weekday 2 960 low
4811 CZ323 20160106 21 6 weekday 2 1450 high
4812 CZ324 20160106 13 6 weekday 2 960 low
4813 CZ323 20160107 21 7 weekday 2 1450 high
4814 CZ324 20160107 13 7 weekday 2 960 low
4815 CZ323 20160108 21 8 weekend 2 1450 high
4816 CZ324 20160108 13 8 weekend 2 1150 low
4817 CZ323 20160109 21 9 weekend 2 1090 low
4818 CZ324 20160109 13 9 weekend 2 960 low
4819 CZ323 20160101 21 1 holiday 3 1450 high
4820 CZ324 20160101 13 1 holiday 3 1530 high
4821 CZ323 20160102 21 2 holiday 3 1450 high
4822 CZ324 20160102 13 2 holiday 3 1530 high
4823 CZ323 20160103 21 3 holiday 3 1450 high
4824 CZ324 20160103 13 3 holiday 3 1910 high
4825 CZ323 20160104 21 4 weekday 3 1450 high
4826 CZ324 20160104 13 4 weekday 3 1530 high
4827 CZ323 20160105 21 5 weekday 3 1450 high
4828 CZ324 20160105 13 5 weekday 3 979 low
4829 CZ323 20160106 21 6 weekday 3 1450 high
4830 CZ324 20160106 13 6 weekday 3 960 low
4831 CZ323 20160107 21 7 weekday 3 1450 high
4832 CZ324 20160107 13 7 weekday 3 960 low
4833 CZ323 20160108 21 8 weekend 3 1450 high
4834 CZ324 20160108 13 8 weekend 3 1150 low
4835 CZ323 20160109 21 9 weekend 3 1090 low
4836 CZ324 20160109 13 9 weekend 3 960 low
4837 CZ323 20160101 21 0 holiday 0 1450 high
4838 CZ324 20160101 13 0 holiday 0 1530 high
4839 CZ323 20160102 21 1 holiday 0 1450 high
4840 CZ324 20160102 13 1 holiday 0 1530 high
4841 CZ323 20160103 21 2 holiday 0 1810 high
4842 CZ324 20160103 13 2 holiday 0 1910 high
4843 CZ323 20160104 21 3 weekday 0 1450 high
4844 CZ324 20160104 13 3 weekday 0 1530 high
4845 CZ323 20160105 21 4 weekday 0 1450 high
4846 CZ324 20160105 13 4 weekday 0 1150 low
4847 CZ323 20160106 21 5 weekday 0 1450 high
4848 CZ324 20160106 13 5 weekday 0 960 low
4849 CZ323 20160107 21 6 weekday 0 1450 high
4850 CZ324 20160107 13 6 weekday 0 960 low
4851 CZ323 20160108 21 7 weekend 0 1450 high
4852 CZ324 20160108 13 7 weekend 0 1150 low
4853 CZ323 20160109 21 8 weekend 0 1090 low
4854 CZ324 20160109 13 8 weekend 0 960 low
4855 CZ323 20160110 21 9 weekend 0 1450 high
4856 CZ324 20160110 13 9 weekend 0 1150 low
4857 CZ324 20160108 13 7 weekend 1 1150 low
4858 CZ323 20160109 21 8 weekend 1 1090 low
4859 CZ324 20160109 13 8 weekend 1 960 low
4860 CZ323 20160110 21 9 weekend 1 1450 high
4861 CZ324 20160110 13 9 weekend 1 1150 low
4862 CZ323 20160101 21 0 holiday 2 1450 high
4863 CZ324 20160101 13 0 holiday 2 1530 high
4864 CZ323 20160102 21 1 holiday 2 1450 high
4865 CZ324 20160102 13 1 holiday 2 1530 high
4866 CZ323 20160103 21 2 holiday 2 1810 high
4867 CZ324 20160103 13 2 holiday 2 1910 high
4868 CZ323 20160104 21 3 weekday 2 1450 high
4869 CZ324 20160104 13 3 weekday 2 1530 high
4870 CZ323 20160105 21 4 weekday 2 1450 high
4871 CZ324 20160105 13 4 weekday 2 1530 high
4872 CZ323 20160106 21 5 weekday 2 1450 high
4873 CZ324 20160106 13 5 weekday 2 960 low
4874 CZ323 20160107 21 6 weekday 2 1450 high
4875 CZ324 20160107 13 6 weekday 2 960 low
4876 CZ323 20160108 21 7 weekend 2 1450 high
4877 CZ324 20160108 13 7 weekend 2 1150 low
4878 CZ323 20160109 21 8 weekend 2 1450 high
4879 CZ324 20160109 13 8 weekend 2 960 low
4880 CZ323 20160110 21 9 weekend 2 1450 high
4881 CZ324 20160110 13 9 weekend 2 1150 low
4882 CZ323 20160101 21 0 holiday 3 1530 high
4883 CZ323 20160102 21 1 holiday 3 1450 high
4884 CZ324 20160102 13 1 holiday 3 1530 high
4885 CZ323 20160103 21 2 holiday 3 1810 high
4886 CZ324 20160103 13 2 holiday 3 1910 high
4887 CZ323 20160104 21 3 weekday 3 1450 high
4888 CZ324 20160104 13 3 weekday 3 1530 high
4889 CZ323 20160105 21 4 weekday 3 1450 high
4890 CZ324 20160105 13 4 weekday 3 1530 high
4891 CZ323 20160106 21 5 weekday 3 1450 high
4892 CZ324 20160106 13 5 weekday 3 960 low
4893 CZ323 20160107 21 6 weekday 3 1450 high
4894 CZ324 20160107 13 6 weekday 3 960 low
4895 CZ323 20160108 21 7 weekend 3 1450 high
4896 CZ324 20160108 13 7 weekend 3 1150 low
4897 CZ323 20160109 21 8 weekend 3 1450 high
4898 CZ324 20160109 13 8 weekend 3 960 low
4899 CZ323 20160110 21 9 weekend 3 1450 high
4900 CZ323 20160111 21 9 weekday 0 910 low
4901 CZ324 20160111 13 9 weekday 0 1150 low
4902 CZ323 20160102 21 0 holiday 1 1450 high
4903 CZ324 20160102 13 0 holiday 1 1530 high
4904 CZ323 20160103 21 1 holiday 1 1810 high
4905 CZ324 20160103 13 1 holiday 1 1910 high
4906 CZ323 20160104 21 2 weekday 1 1450 high
4907 CZ324 20160104 13 2 weekday 1 1530 high
4908 CZ323 20160105 21 3 weekday 1 1450 high
4909 CZ324 20160105 13 3 weekday 1 1530 high
4910 CZ323 20160106 21 4 weekday 1 1450 high
4911 CZ324 20160106 13 4 weekday 1 960 low
4912 CZ323 20160107 21 5 weekday 1 1450 high
4913 CZ324 20160107 13 5 weekday 1 960 low
4914 CZ323 20160108 21 6 weekend 1 1450 high
4915 CZ324 20160108 13 6 weekend 1 1150 low
4916 CZ323 20160109 21 7 weekend 1 1450 high
4917 CZ324 20160109 13 7 weekend 1 960 low
4918 CZ323 20160110 21 8 weekend 1 1450 high
4919 CZ324 20160110 13 8 weekend 1 1150 low
4920 CZ323 20160111 21 9 weekday 1 910 low
4921 CZ324 20160111 13 9 weekday 1 1150 low
4922 CZ323 20160102 21 0 holiday 2 1450 high
4923 CZ324 20160102 13 0 holiday 2 1530 high
4924 CZ323 20160103 21 1 holiday 2 1810 high
4925 CZ324 20160103 13 1 holiday 2 5350 high
4926 CZ323 20160104 21 2 weekday 2 1810 high
